Time,Satellite,Target,Bin
42378.073298913,11,9,81
42387.0,11,5,180
42392.0,4,14,235
42401.0,4,9,307
42402.0,4,5,261
42404.0,4,2,234
42415.0,11,4,153
42428.0,4,4,252
42434.0,4,15,54
42435.0,4,8,153
42438.0,11,9,81
42447.0,11,5,189
42452.0,4,14,217
42454.97349253,11,14,153
42461.0,4,9,317
42462.0,4,5,252
42464.0,4,2,216
42475.0,11,4,171
42486.476570496,4,15,54
42488.0,4,4,235
42495.0,4,8,144
42498.0,11,9,81
42507.0,11,5,198
42512.0,4,14,208
42514.0,11,14,162
42521.0,4,9,11
42522.0,4,5,243
42524.0,4,2,207
42535.0,11,4,180
42548.0,4,4,226
42555.0,4,8,135
42555.936331545,4,8,135
42558.0,11,9,91
42567.0,11,5,207
42572.0,4,14,190
42574.0,11,14,171
42574.900190389,11,5,207
42581.0,4,9,39
42582.0,4,5,225
42584.0,4,2,198
42595.0,11,4,189
42608.0,4,4,208
42618.0,11,9,101
42632.0,4,14,180
42634.0,11,14,180
42641.0,4,9,66
42642.0,4,5,216
42644.0,4,2,189
42655.0,11,4,198
42668.0,4,4,198
42678.0,11,9,121
42692.0,4,14,171
42694.0,11,14,189
42701.0,4,9,83
42702.0,4,5,207
42704.0,4,2,180
42714.045181986,11,10,45
42715.0,11,4,207
42728.0,4,4,189
42728.545442829,4,2,180
42732.617196103,11,14,198
42738.0,11,9,167
42751.916044575,4,5,207
42752.0,4,14,171
42754.803007965,11,4,216
42761.0,4,9,91
42774.0,11,10,45
42774.285098944,4,14,162
42775.778062041,1,8,18
42788.0,4,4,180
42798.0,11,9,210
42821.0,4,9,99
42834.0,11,10,45
42835.0,1,8,18
42848.0,4,4,171
42851.407759644,4,4,171
42858.0,11,9,218
42881.0,4,9,99
42882.938791613,11,15,90
42894.0,11,10,37
42895.0,1,8,9
42918.0,11,9,226
42941.0,4,9,108
42942.0,11,15,99
42944.618067025,4,9,108
42954.0,11,10,38
42955.0,1,8,0
42978.0,11,9,225
43002.0,11,15,108
43014.0,11,10,22
43015.0,1,8,315
43020.877266065,11,1,72
43038.0,11,9,234
43055.361862577,11,3,0
43062.0,11,15,117
43074.0,11,10,293
43075.0,1,8,297
43078.229411232,11,9,234
43080.0,11,1,72
43115.0,11,3,315
43122.0,11,15,126
43134.0,11,10,255
43135.0,1,8,288
43140.0,11,1,81
43169.384083675,11,13,90
43175.0,11,3,306
43182.0,11,15,135
43194.0,11,10,236
43195.0,1,8,279
43200.0,11,1,90
43217.290210353,11,12,72
43229.0,11,13,99
43235.0,11,3,297
43242.0,11,15,144
43254.0,11,10,235
43254.38094553,1,6,288
43255.0,1,8,270
43260.0,11,1,109
43276.308864094,11,15,153
43276.851954477,11,11,72
43277.0,11,12,81
43289.0,11,13,108
43291.110234473,1,8,270
43295.0,11,3,288
43314.0,1,6,279
43314.0,11,10,225
43320.0,11,1,118
43336.0,11,11,81
43337.0,11,12,90
43349.0,11,13,117
43355.0,11,3,279
43374.0,11,10,225
43374.0,1,6,279
43380.0,11,1,135
43381.912483178,1,13,279
43396.0,11,11,90
43397.0,11,12,99
43406.953966264,11,10,225
43409.0,11,13,126
43415.0,11,3,270
43424.903338025,11,3,270
43434.0,1,6,270
43438.490679257,9,9,99
43440.0,11,1,144
43441.0,1,13,270
43456.0,11,11,99
43457.0,11,12,108
43469.0,11,13,135
43469.107360518,11,13,135
43491.694751538,9,4,162
43494.0,1,6,252
43498.0,9,9,99
43500.0,11,1,153
43501.0,1,13,261
43516.0,11,11,108
43517.0,11,12,126
43526.098314099,1,11,279
43538.041734898,1,12,279
43551.0,9,4,171
43554.0,1,6,244
43558.0,9,9,99
43560.0,11,1,162
43561.0,1,13,252
43576.0,11,11,126
43577.0,11,12,135
43582.674052977,11,1,162
43586.0,1,11,279
43598.0,1,12,270
43607.234185249,9,14,171
43611.0,9,4,180
43614.0,1,6,234
43618.0,9,9,100
43621.0,1,13,243
43636.0,11,11,135
43637.0,11,12,144
43646.0,1,11,270
43658.0,1,12,261
43667.0,9,14,171
43671.0,9,4,198
43674.0,1,6,216
43678.0,9,9,101
43681.0,1,13,234
43696.0,11,11,144
43697.0,11,12,153
43702.340391948,9,2,189
43706.0,1,11,261
43718.0,1,12,252
43722.422747396,11,12,153
43727.0,9,14,180
43731.0,9,4,207
43734.0,1,6,207
43738.0,9,9,103
43741.0,1,13,225
43755.700545637,11,11,153
43762.0,9,2,198
43766.0,1,11,243
43778.0,1,12,243
43786.833657132,9,10,45
43787.0,9,14,198
43791.0,9,4,216
43794.0,1,6,207
43798.0,9,9,80
43800.714759249,1,13,216
43822.0,9,2,207
43826.0,1,11,234
43838.0,1,12,234
43841.023263924,1,6,198
43846.0,9,10,36
43847.0,9,14,207
43851.0,9,4,225
43858.0,9,9,266
43861.533900602,9,15,72
43882.0,9,2,216
43886.0,1,11,225
43898.0,1,12,225
43906.0,9,10,27
43907.0,9,14,216
43911.0,9,4,234
43916.910350783,9,2,216
43918.0,9,9,263
43921.0,9,15,72
43944.831353446,9,4,234
43946.0,1,11,216
43958.0,1,12,216
43966.0,9,10,18
43967.0,9,14,225
43978.0,9,9,262
43981.0,9,15,81
43985.713845135,1,12,216
44006.0,1,11,207
44007.028049443,9,14,225
44026.0,9,10,1
44028.193732561,9,1,45
44038.0,9,9,262
44041.0,9,15,82
44061.074466492,1,11,198
44071.249930675,9,13,54
44086.0,9,10,316
44088.0,9,1,45
44098.0,9,9,261
44101.0,9,15,92
44106.82215559,9,6,54
44131.0,9,13,54
44146.0,9,10,297
44148.0,9,1,36
44158.0,9,9,261
44161.0,9,15,120
44163.281262691,9,9,261
44166.0,9,6,63
44191.0,9,13,54
44193.875562336,9,12,36
44206.0,9,10,288
44208.0,9,1,37
44221.0,9,15,147
44226.0,9,6,63
44239.535164292,9,11,36
44251.0,9,13,55
44253.0,9,12,36
44264.830922462,3,6,234
44266.0,9,10,279
44268.0,9,1,29
44281.0,9,15,174
44286.0,9,6,73
44299.0,9,11,27
44307.73085554,3,11,261
44311.0,9,13,65
44313.0,9,12,27
44324.0,3,6,225
44326.0,9,10,270
44328.0,9,1,13
44329.982599883,3,13,243
44334.415146459,3,12,261
44341.0,9,15,191
44346.0,9,6,83
44347.661336908,9,10,270
44359.0,9,11,27
44367.0,3,11,270
44371.0,9,13,76
44373.0,9,12,28
44384.0,3,6,225
44388.0,9,1,302
44389.0,3,13,243
44394.0,3,12,261
44401.0,9,15,199
44406.0,9,6,101
44419.0,9,11,28
44427.0,3,11,270
44431.0,9,13,132
44433.0,9,12,20
44433.792769581,3,1,252
44444.0,3,6,226
44448.0,9,1,255
44449.0,3,13,243
44454.0,3,12,270
44461.0,9,15,207
44466.0,9,6,128
44479.0,9,11,20
44487.0,3,11,280
44491.0,9,13,184
44493.0,9,12,3
44493.0,3,1,252
44504.0,3,6,218
44508.0,9,1,236
44509.0,3,13,244
44514.0,3,12,280
44521.0,9,15,207
44526.0,9,6,155
44531.874232487,3,15,234
44539.0,9,11,3
44547.0,3,11,289
44551.0,9,13,200
44553.0,9,12,292
44553.0,3,1,252
44564.0,3,6,210
44568.0,9,1,235
44569.0,3,13,236
44569.350009055,9,15,207
44574.0,3,12,289
44586.0,9,6,172
44591.0,3,15,225
44599.0,9,11,283
44607.0,3,11,307
44611.0,9,13,199
44613.0,9,12,255
44613.0,3,1,253
44624.0,3,6,184
44628.0,9,1,225
44629.0,3,13,237
44634.0,3,12,299
44646.0,9,6,181
44651.0,3,15,216
44659.0,9,11,255
44667.0,3,11,1
44670.343198915,6,7,99
44671.0,9,13,198
44673.0,3,1,263
44673.0,9,12,236
44684.0,3,6,139
44688.0,9,1,225
44689.0,3,13,222
44694.0,3,12,2
44706.0,9,6,180
44711.0,3,15,207
44719.0,9,11,236
44727.0,3,11,19
44730.0,6,7,99
44731.0,9,13,207
44733.0,3,1,264
44733.0,9,12,226
44742.119121896,9,1,225
44744.0,3,6,120
44749.0,3,13,132
44754.0,3,12,20
44766.0,9,6,189
44771.0,3,15,199
44779.0,9,11,226
44787.0,3,11,28
44790.0,6,7,117
44791.0,9,13,207
44793.0,9,12,225
44793.0,3,1,285
44793.457646067,9,13,207
44800.032620869,9,6,189
44804.0,3,6,101
44809.0,3,13,103
44814.0,3,12,37
44824.110919605,3,10,261
44831.0,3,15,190
44839.0,9,11,216
44847.0,3,11,37
44850.0,6,7,126
44853.0,9,12,216
44853.0,3,1,61
44864.0,3,6,100
44869.0,3,13,92
44874.0,3,12,46
44884.0,3,10,261
44891.0,3,15,172
44899.0,9,11,216
44900.450154903,9,12,216
44907.0,3,11,45
44910.0,6,7,135
44913.0,3,1,85
44924.0,3,6,90
44929.0,3,13,91
44934.0,3,12,54
44944.0,3,10,261
44945.70149821,9,11,216
44951.0,3,15,163
44967.0,3,11,54
44970.0,6,7,153
44973.0,3,1,83
44984.0,3,6,90
44989.0,3,13,90
44994.0,3,12,54
45004.0,3,10,253
45011.0,3,15,153
45025.642195386,3,11,54
45030.0,6,7,162
45033.0,3,1,91
45037.04213723,3,3,306
45039.89157213,3,6,90
45049.0,3,13,90
45054.0,3,12,63
45064.0,3,10,254
45071.0,3,15,144
45078.345655507,3,12,63
45090.0,6,7,171
45093.0,3,1,90
45097.0,3,3,306
45107.884834893,7,3,72
45109.0,3,13,90
45118.601408774,3,13,90
45124.0,3,10,237
45131.0,3,15,135
45150.0,6,7,180
45153.0,3,1,90
45157.0,3,3,315
45157.147384367,6,7,180
45167.0,7,3,72
45176.166678417,7,10,117
45177.58029955,7,7,45
45181.876203472,3,15,126
45184.0,3,10,211
45213.0,3,1,90
45217.0,3,3,0
45224.620580807,3,1,90
45227.0,7,3,72
45236.0,7,10,126
45237.0,7,7,36
45244.0,3,10,175
45277.0,3,3,10
45287.0,7,3,73
45296.0,7,10,135
45297.0,7,7,27
45304.0,3,10,155
45337.0,3,3,19
45347.0,7,3,65
45356.0,7,10,144
45357.0,7,7,18
45364.0,3,10,137
45397.0,3,3,37
45407.0,7,3,67
45414.093624411,3,7,18
45416.0,7,10,162
45417.0,7,7,10
45424.0,3,10,136
45457.0,3,3,55
45467.0,7,3,16
45474.0,3,7,27
45476.0,7,10,171
45477.0,7,7,316
45484.0,3,10,126
45517.0,3,3,64
45527.0,7,3,266
45534.0,3,7,36
45536.0,7,10,180
45537.0,7,7,307
45544.0,3,10,126
45577.0,3,3,72
45587.0,7,3,255
45590.943731791,3,10,126
45594.0,3,7,45
45596.0,7,10,189
45597.0,7,7,297
45632.598647871,12,8,27
45637.0,3,3,81
45647.0,7,3,244
45654.0,3,7,54
45656.0,7,10,198
45657.0,7,7,288
45657.162419535,12,5,36
45657.29534564,12,2,36
45672.866133881,3,7,54
45675.204456959,7,10,198
45692.0,12,8,27
45697.0,3,3,81
45706.095854669,12,14,27
45707.0,7,3,244
45713.093075571,3,3,90
45717.0,12,2,27
45717.0,12,5,27
45717.0,7,7,279
45752.0,12,8,27
45754.199402085,7,7,270
45761.703240818,12,4,18
45766.0,12,14,18
45767.0,7,3,243
45777.0,12,2,27
45777.0,12,5,18
45789.410962878,7,12,117
45809.54108574,7,11,108
45812.0,12,8,28
45821.0,12,4,9
45826.0,12,14,18
45827.0,7,3,243
45837.0,12,5,9
45837.0,12,2,19
45842.168997053,7,3,243
45849.0,7,12,126
45869.0,7,11,117
45872.0,12,8,20
45881.0,12,4,9
45886.0,12,14,10
45897.0,12,5,0
45897.0,12,2,10
45909.0,7,12,135
45929.0,7,11,126
45932.0,12,8,21
45941.0,12,4,0
45946.0,12,14,1
45957.0,12,5,315
45957.0,12,2,316
45969.0,7,12,144
45989.0,7,11,135
45992.0,12,8,24
45992.429346786,12,15,0
46001.0,12,4,306
46006.0,12,14,307
46017.0,12,2,298
46017.0,12,5,306
46029.0,7,12,153
46049.0,7,11,153
46052.0,12,8,214
46052.0,12,15,9
46061.0,12,4,297
46066.0,12,14,298
46077.0,12,2,289
46077.0,12,5,297
46089.0,7,12,162
46109.0,7,11,162
46112.0,12,8,193
46112.0,12,15,9
46121.0,12,4,288
46126.0,12,14,280
46136.511303952,12,9,306
46137.0,12,5,288
46137.0,12,2,271
46139.043816591,7,12,171
46169.0,7,11,171
46172.0,12,15,19
46172.0,12,8,191
46181.0,12,4,279
46186.0,12,14,271
46193.522714533,12,5,279
46196.0,12,9,297
46197.0,12,2,261
46206.621404145,12,6,27
46211.530830086,7,11,171
46230.497790528,12,13,18
46232.0,12,8,190
46232.0,12,15,29
46241.0,12,4,270
46246.0,12,14,261
46249.832434682,12,1,18
46256.0,12,9,288
46257.0,12,2,261
46266.0,12,6,27
46276.968377858,12,4,270
46288.111272385,12,10,315
46290.0,12,13,27
46292.0,12,8,190
46292.0,12,15,38
46306.0,12,14,252
46309.0,12,1,18
46316.0,12,9,279
46317.0,12,2,252
46326.0,12,6,36
46341.532523123,12,2,252
46348.0,12,10,315
46350.0,12,13,36
46352.0,12,15,66
46352.0,12,8,189
46366.0,12,14,252
46367.517046421,12,14,252
46369.0,12,1,27
46376.0,12,9,270
46386.0,12,6,45
46408.0,12,10,306
46410.0,12,13,45
46412.0,12,15,93
46412.0,12,8,189
46424.554999552,12,8,189
46429.0,12,1,36
46436.0,12,9,261
46446.0,12,6,54
46468.0,12,10,298
46470.0,12,13,54
46472.0,12,15,119
46489.0,12,1,46
46496.0,12,9,252
46506.0,12,6,63
46528.0,12,10,289
46530.0,12,13,63
46532.0,12,15,128
46532.857613048,12,9,252
46545.150094619,12,12,45
46549.0,12,1,64
46566.0,12,6,72
46585.065190375,8,7,99
46588.0,12,10,272
46590.0,12,13,72
46592.0,12,15,136
46605.0,12,12,54
46609.0,12,1,73
46619.622325863,12,3,306
46626.0,12,6,81
46627.185037624,12,6,81
46645.0,8,7,99
46648.0,12,10,254
46650.0,12,13,90
46652.0,12,15,135
46665.0,12,12,63
46669.0,12,1,91
46679.0,12,3,306
46705.0,8,7,108
46708.0,12,10,236
46710.0,12,13,90
46712.0,12,15,144
46725.0,12,12,72
46729.0,12,1,99
46739.0,12,3,297
46763.625769747,12,15,144
46765.0,8,7,118
46765.178447242,12,13,99
46768.0,12,10,217
46773.179909632,12,12,81
46789.0,12,1,108
46799.0,12,3,289
46825.0,8,7,136
46828.0,12,10,208
46849.0,12,1,117
46859.0,12,3,280
46861.793074009,12,7,297
46885.0,8,7,154
46888.0,12,10,198
46909.0,12,1,117
46913.599051019,12,1,117
46919.0,12,3,263
46921.0,12,7,297
46945.0,8,7,172
46948.0,12,10,198
46951.699897872,5,7,81
46979.0,12,3,245
46981.0,12,7,288
47005.0,8,7,181
47008.0,12,10,189
47009.222588109,12,10,189
47011.0,5,7,90
47039.0,12,3,235
47041.0,12,7,279
47065.0,8,7,199
47071.0,5,7,90
47072.168193689,5,3,117
47099.0,12,3,217
47101.0,12,7,271
47125.0,8,7,207
47131.0,5,7,100
47132.0,5,3,126
47159.0,12,3,208
47161.0,12,7,253
47185.0,8,7,207
47191.0,5,7,110
47192.0,5,3,135
47216.896822605,8,7,216
47219.0,12,3,198
47221.0,12,7,244
47251.0,5,7,129
47252.0,5,3,144
47279.0,12,3,198
47281.0,12,7,226
47311.0,5,7,174
47312.0,5,3,162
47322.478382967,12,3,189
47341.0,12,7,216
47371.0,5,7,200
47372.0,5,3,171
47401.0,12,7,207
47431.0,5,7,208
47432.0,5,3,180
47461.0,12,7,198
47480.550224224,4,6,252
47491.0,5,7,217
47492.0,5,3,189
47495.761356847,5,3,189
47511.201848286,12,7,198
47540.0,4,6,261
47551.0,5,7,225
47595.481053334,4,13,279
47600.0,4,6,270
47611.0,5,7,225
47632.289122786,5,7,225
47655.0,4,13,279
47660.0,4,6,279
47668.496520936,4,15,270
47715.0,4,13,288
47720.0,4,6,289
47728.0,4,15,270
47734.246104452,4,8,252
47743.551080814,2,5,99
47775.0,4,13,297
47780.0,4,6,307
47788.0,4,15,270
47788.580272329,4,1,297
47794.0,4,8,243
47803.0,2,5,90
47835.0,4,13,315
47840.0,4,6,1
47848.0,4,1,306
47848.0,4,15,280
47854.0,4,8,234
47863.0,2,5,81
47895.0,4,13,0
47898.320570286,11,9,99
47900.0,4,6,10
47908.0,4,15,290
47908.0,4,1,315
47914.0,4,8,225
47923.0,2,5,72
47955.0,4,13,9
47958.0,11,9,99
47960.0,4,6,18
47968.0,4,15,308
47968.0,4,1,0
47974.0,4,8,216
47983.0,2,5,63
48015.0,4,13,18
48016.507461658,4,14,261
48018.0,11,9,108
48020.0,4,6,27
48028.0,4,1,9
48028.0,4,15,12
48034.0,4,8,198
48043.0,2,5,63
48046.117364104,4,2,261
48053.374669689,2,5,54
48056.672508873,11,4,189
48067.930956376,4,9,288
48075.0,4,13,27
48076.0,4,14,261
48078.0,11,9,109
48080.0,4,6,36
48088.0,4,15,38
48088.0,4,1,18
48094.0,4,8,189
48106.0,4,2,252
48107.775562163,4,6,36
48114.599575517,4,13,27
48116.0,11,4,198
48122.963211529,4,10,315
48123.249529268,4,1,27
48127.0,4,9,279
48136.0,4,14,252
48138.0,11,9,119
48148.0,4,15,56
48154.0,4,8,180
48166.0,4,2,243
48176.0,11,4,207
48181.570681845,11,4,207
48182.0,4,10,0
48187.0,4,9,279
48193.445122813,1,5,99
48196.0,4,14,234
48198.0,11,9,147
48203.21024987,11,10,54
48208.0,4,15,64
48210.412616444,4,4,252
48214.0,4,8,171
48226.0,4,2,234
48242.0,4,10,9
48247.0,4,9,271
48253.0,1,5,90
48256.0,4,14,225
48258.0,11,9,184
48263.0,11,10,45
48268.0,4,15,72
48270.0,4,4,243
48274.0,4,8,162
48279.005832071,4,8,162
48286.0,4,2,225
48302.0,4,10,18
48304.34026995,4,2,225
48307.0,4,9,272
48313.0,1,5,81
48316.0,4,14,216
48318.0,11,9,219
48323.0,11,10,45
48328.0,4,15,72
48330.0,4,4,234
48356.877978646,4,4,234
48361.492657659,11,15,90
48361.756850582,1,2,72
48362.0,4,10,27
48367.0,4,9,255
48373.0,1,5,72
48376.0,4,14,207
48378.0,11,9,227
48383.0,11,10,37
48387.793811037,4,15,81
48391.200556083,1,4,63
48396.740638553,4,14,207
48421.0,11,15,90
48421.0,1,2,72
48422.0,4,10,45
48427.0,4,9,219
48433.0,1,5,63
48438.0,11,9,235
48443.0,11,10,29
48444.974660246,1,14,54
48451.0,1,4,54
48481.0,11,15,99
48481.0,1,2,63
48482.0,4,10,54
48487.0,4,9,192
48488.683485268,11,1,63
48493.0,1,5,54
48498.0,11,9,243
48503.0,11,10,2
48504.0,1,14,45
48504.15659786,1,8,45
48511.0,1,4,45
48541.0,1,2,54
48541.0,11,15,108
48542.0,4,10,63
48547.0,4,9,173
48548.0,11,1,63
48553.0,1,5,45
48558.0,11,9,243
48558.316002151,1,4,36
48563.0,11,10,299
48564.0,1,8,36
48564.0,1,14,36
48564.190008427,11,13,72
48590.643580488,11,9,243
48601.0,1,2,36
48601.0,11,15,127
48602.0,4,10,72
48607.0,4,9,154
48608.0,11,1,63
48613.0,1,5,36
48621.232613642,4,10,72
48623.0,11,10,281
48624.0,1,14,36
48624.0,1,8,27
48624.0,11,13,72
48638.383313824,11,6,81
48651.144529082,11,12,54
48661.0,1,2,27
48661.0,11,15,136
48667.0,4,9,153
48668.0,11,1,73
48673.0,1,5,27
48683.0,11,10,271
48683.720922018,1,14,27
48684.0,1,8,18
48684.0,11,13,81
48697.439863261,11,11,54
48698.0,11,6,81
48711.0,11,12,54
48716.984037255,1,5,18
48721.0,11,15,154
48721.0,1,2,27
48727.0,4,9,153
48728.0,11,1,83
48743.0,11,10,261
48744.0,1,8,9
48744.0,11,13,91
48757.0,11,11,54
48758.0,11,6,90
48771.0,11,12,54
48779.275931884,1,2,18
48781.0,11,15,162
48787.0,4,9,144
48788.0,11,1,102
48788.737382284,4,9,144
48803.0,11,10,252
48804.0,11,13,109
48804.0,1,8,0
48817.0,11,11,54
48818.0,11,6,108
48831.0,11,12,64
48841.0,11,15,180
48848.0,11,1,148
48862.316286413,11,10,252
48864.0,11,13,118
48864.0,1,8,315
48877.0,11,11,64
48878.0,11,6,117
48891.0,11,12,74
48901.0,11,15,180
48908.0,11,1,174
48924.0,11,13,136
48924.0,1,8,306
48937.0,11,11,74
48938.0,11,6,126
48942.479494811,11,15,189
48951.0,11,12,93
48968.0,11,1,191
48984.0,1,8,297
48984.0,11,13,154
48997.0,11,11,93
48998.0,11,6,144
49011.0,11,12,139
49018.763904095,1,8,288
49023.580008718,9,9,126
49028.0,11,1,199
49044.0,11,13,162
49057.0,11,11,139
49058.0,11,6,153
49071.0,11,12,174
49083.0,9,9,135
49088.0,11,1,198
49104.0,11,13,171
49117.0,11,11,165
49118.0,11,6,162
49131.0,11,12,182
49143.0,9,9,135
49148.0,11,1,198
49151.884673938,11,6,162
49164.0,11,13,180
49177.0,11,11,182
49179.668096669,11,1,198
49190.17559227,11,13,180
49191.0,11,12,190
49203.0,9,9,145
49237.0,11,11,190
49245.253350301,9,10,63
49251.0,11,12,189
49263.0,9,9,155
49297.0,11,11,189
49305.0,9,10,63
49311.0,11,12,198
49323.0,9,9,173
49343.569022523,11,12,198
49357.0,11,11,198
49365.0,9,10,54
49383.0,9,9,201
49388.357685636,11,11,198
49425.0,9,10,46
49437.414451043,9,15,81
49443.0,9,9,227
49485.0,9,10,28
49497.0,9,15,90
49503.0,9,9,244
49545.0,9,10,19
49557.0,9,15,90
49563.0,9,9,253
49571.038280244,9,1,54
49605.0,9,10,1
49617.0,9,15,100
49623.0,9,9,252
49624.997235666,9,13,54
49631.0,9,1,45
49663.888214586,9,6,63
49665.0,9,10,307
49677.0,9,15,101
49683.0,9,9,261
49684.0,9,13,54
49691.0,9,1,45
49717.659515702,9,9,261
49723.0,9,6,63
49725.0,9,10,297
49737.0,9,15,120
49744.0,9,13,54
49751.0,9,1,37
49753.00020924,9,12,36
49783.0,9,6,63
49785.0,9,10,288
49797.0,9,15,166
49804.0,9,13,46
49805.49961256,9,11,27
49811.0,9,1,20
49813.0,9,12,27
49843.0,9,6,64
49845.0,9,10,288
49857.0,9,15,201
49861.40723649,9,10,279
49864.0,9,13,47
49865.0,9,11,18
49871.0,9,1,2
49873.0,9,12,18
49903.0,9,6,65
49917.0,9,15,218
49924.0,9,13,31
49925.0,9,11,18
49931.0,9,1,308
49933.0,9,12,10
49963.0,9,6,76
49966.529108331,6,7,72
49977.0,9,15,226
49984.0,9,13,311
49985.0,9,11,10
49991.0,9,1,281
49993.0,9,12,1
50023.0,9,6,133
50026.0,6,7,72
50037.0,9,15,225
50044.0,9,13,265
50045.0,9,11,316
50050.139537978,6,3,108
50051.0,9,1,271
50053.0,9,12,307
50083.0,9,6,212
50086.0,6,7,81
50097.0,9,15,234
50104.0,9,13,245
50105.0,9,11,298
50110.0,6,3,117
50111.0,9,1,261
50113.0,9,12,289
50143.0,9,6,218
50146.0,6,7,91
50154.884720211,9,15,234
50164.0,9,13,244
50165.0,9,11,289
50170.0,6,3,126
50171.0,9,1,252
50173.0,9,12,280
50203.0,9,6,217
50206.0,6,7,110
50224.0,9,13,234
50225.0,9,11,270
50230.0,6,3,144
50231.0,9,1,252
50233.0,9,12,270
50247.300397673,9,1,252
50259.416246234,3,6,243
50263.0,9,6,217
50266.0,6,7,128
50284.0,9,13,234
50285.0,9,11,261
50290.0,6,3,153
50293.0,9,12,261
50319.0,3,6,243
50323.0,9,6,216
50326.0,6,7,155
50337.64314089,3,13,252
50340.396608978,9,13,234
50345.0,9,11,252
50350.0,6,3,162
50352.679792469,3,11,270
50353.0,9,12,252
50364.629041902,9,12,252
50369.608821845,3,12,270
50377.031581934,6,3,162
50379.0,3,6,234
50383.0,9,6,216
50386.0,6,7,182
50389.288628531,9,6,216
50397.0,3,13,252
50400.029237794,9,11,252
50412.0,3,11,279
50429.0,3,12,270
50439.0,3,6,235
50446.0,6,7,190
50449.230502709,3,1,261
50457.0,3,13,243
50472.0,3,11,279
50489.0,3,12,270
50499.0,3,6,226
50506.0,6,7,198
50509.0,3,1,252
50517.0,3,13,244
50532.0,3,11,289
50549.0,3,12,280
50559.0,3,6,209
50562.18274584,3,15,225
50566.0,6,7,198
50569.0,3,1,252
50577.0,3,13,236
50584.300039194,7,3,90
50592.0,3,11,289
50598.362262094,7,7,54
50604.882098067,6,7,207
50609.0,3,12,281
50619.0,3,6,192
50622.0,3,15,225
50629.0,3,1,244
50637.0,3,13,218
50644.0,7,3,90
50652.0,3,11,308
50658.0,7,7,54
50669.0,3,12,300
50679.0,3,6,164
50682.0,3,15,216
50689.0,3,1,245
50697.0,3,13,201
50704.0,7,3,90
50712.0,3,11,12
50718.0,7,7,45
50729.0,3,12,319
50739.0,3,6,146
50742.0,3,15,207
50749.0,3,1,227
50750.944618287,7,10,135
50757.0,3,13,165
50764.0,7,3,91
50772.0,3,11,39
50778.0,7,7,37
50789.0,3,12,40
50799.0,3,6,127
50802.0,3,15,198
50809.0,3,1,201
50810.0,7,10,144
50817.0,3,13,146
50824.0,7,3,92
50832.0,3,11,56
50838.0,7,7,28
50849.0,3,12,66
50859.0,3,6,127
50862.0,3,15,189
50869.0,3,1,174
50870.0,7,10,153
50877.0,3,13,136
50884.0,7,3,94
50892.0,3,11,64
50898.0,7,7,10
50909.0,3,12,83
50915.415215728,3,10,243
50919.0,3,6,117
50922.0,3,15,180
50929.0,3,1,146
50930.0,7,10,162
50937.0,3,13,127
50944.0,7,3,125
50952.0,3,11,73
50958.0,7,7,316
50969.0,3,12,82
50975.0,3,10,234
50979.0,3,6,117
50982.0,3,15,171
50989.0,3,1,136
50990.0,7,10,171
50991.901029548,3,15,171
50997.0,3,13,117
51004.0,7,3,248
51009.54782073,3,6,117
51010.349752883,3,3,279
51012.0,3,11,81
51018.0,7,7,307
51029.0,3,12,90
51035.0,3,10,234
51049.0,3,1,127
51050.0,7,10,189
51057.0,3,13,117
51064.0,7,3,246
51070.0,3,3,279
51072.0,3,11,81
51078.0,7,7,288
51089.0,3,12,90
51095.0,3,10,225
51099.86886904,3,13,117
51109.0,3,1,126
51110.0,7,10,198
51117.176051227,3,11,81
51124.0,7,3,244
51130.0,3,3,270
51138.0,7,7,288
51149.0,3,12,90
51151.189662133,3,12,90
51154.332977534,7,10,198
51155.0,3,10,207
51169.0,3,1,126
51184.0,7,3,244
51190.0,3,3,271
51195.148579826,3,7,297
51198.0,7,7,279
51212.713319731,3,1,117
51215.0,3,10,198
51224.149652319,7,7,279
51242.598069665,7,12,117
51244.0,7,3,243
51250.0,3,3,272
51255.0,3,7,297
51262.609137552,7,11,108
51275.0,3,10,189
51293.498163837,7,1,153
51302.0,7,12,117
51304.0,7,3,243
51307.218016709,12,5,63
51310.0,3,3,255
51315.0,3,7,297
51320.441860659,7,3,243
51322.0,7,11,117
51335.0,3,10,180
51353.0,7,1,162
51362.0,7,12,126
51367.0,12,5,54
51370.0,3,3,229
51372.730576793,12,2,54
51375.0,3,7,307
51382.0,7,11,126
51392.096005842,7,1,162
51395.0,3,10,171
51415.511224627,3,10,171
51419.647619424,12,8,36
51420.836597742,12,14,45
51422.0,7,12,135
51427.0,12,5,45
51430.0,3,3,184
51432.0,12,2,54
51435.0,3,7,308
51436.563118564,12,4,36
51442.0,7,11,135
51479.0,12,8,36
51480.0,12,14,36
51482.0,7,12,153
51487.0,12,5,36
51490.0,3,3,156
51492.0,12,2,45
51495.0,3,7,3
51496.0,12,4,36
51502.0,7,11,144
51539.0,12,8,36
51540.0,12,14,36
51542.0,7,12,162
51547.0,12,5,27
51550.0,3,3,146
51552.0,12,2,37
51555.0,3,7,31
51556.0,12,4,27
51562.0,7,11,153
51599.0,12,8,37
51600.0,12,14,27
51602.0,7,12,171
51607.0,12,5,19
51610.0,3,3,136
51612.0,12,2,28
51615.0,3,7,67
51616.0,12,4,18
